condition_id,work_mj_m3,polar_angle_rad,sigma11_mpa,sigma22_mpa
TS003,0.25,3.4557519189487724,-195.9226498034536,-63.65912785928419
TS003,0.25,3.464478565208744,-196.09260544432587,-65.61166797063814
TS003,0.25,3.473205211468716,-196.2555419270034,-67.57620234659494
TS003,0.25,3.4819318577286875,-196.41159504238982,-69.55299366488862
TS003,0.25,3.490658503988659,-196.56088815293248,-71.54231250859561
TS003,0.25,3.4993851502486306,-196.70353031293322,-73.54443638458056
TS003,0.25,3.5081117965086026,-196.8396142538518,-75.55964858229834
TS003,0.25,3.516838442768574,-196.96921422092672,-77.58823685526673
TS003,0.25,3.5255650890285457,-197.0923836462208,-79.63049190543737
TS003,0.25,3.5342917352885173,-197.20915264198175,-81.6867056484147
TS003,0.25,3.543018381548489,-197.31952529701766,-83.75716923501798
TS003,0.25,3.551745027808461,-197.4234767576657,-85.84217080204532
TS003,0.25,3.5604716740684323,-197.5209500739064,-87.94199292229835
TS003,0.25,3.569198320328404,-197.6118527903208,-90.05690972098922
